user_id,book_length_min_overall,book_length_min_avg,price_overall,price_avg,review,review10_10,completion,minutes_listened,support_request,last_visited_mins_purchase_date,target
32499,1188,1188,26.13,26.13,no,8.91,0,0,0,1,no
1180,1620,1620,15.19,15.19,no,8.91,0.43,696.6,0,28,no
3131,1188,1188,5.33,5.33,no,8.91,0,0,0,0,no
3210,1620,1620,19.73,19.73,no,8.91,0,0,0,0,yes
4558,1620,1620,5.33,5.33,no,8.91,0,0,0,29,no
7180,1620,1620,10.13,10.13,no,8.91,0.07,113.4,0,6,no
7528,1620,1620,10.13,10.13,no,8.91,0,0,0,0,no
7613,1620,1620,10.13,10.13,no,8.91,0,0,0,33,no
9187,1620,1620,5.33,5.33,no,8.91,0.1,162,0,2,no
10032,1620,1620,5.33,5.33,yes,8,0.94,1522.8,0,166,no
10645,1620,1620,19.73,19.73,no,8.91,0,0,0,0,no
10869,1620,1620,7.2,7.2,yes,10,0.48,777.6,0,44,no
12485,1620,1620,10.13,10.13,no,8.91,0.35,567,0,8,no
13538,1620,1620,19.73,19.73,no,8.91,0.39,631.8,0,289,no
14773,2160,2160,12.76,12.76,no,8.91,0.31,669.6,0,107,no
16742,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
17393,1188,1188,5.33,5.33,no,8.91,0,0,0,0,no
19455,1620,1620,19.73,19.73,yes,9,0,0,0,0,yes
19611,1620,1620,9.6,9.6,no,8.91,0.43,696.6,0,47,no
20105,1620,1620,10.13,10.13,no,8.91,0.76,1231.2,0,275,no
21516,1188,1188,5.33,5.33,no,8.91,0.06,71.28,0,135,no
22238,1620,1620,19.73,19.73,no,8.91,0.08,129.6,0,0,no
24291,2160,2160,5.33,5.33,no,8.91,0,0,0,3,no
24506,1188,1188,5.33,5.33,yes,10,1,1188,0,237,no
26732,2160,2160,5.33,5.33,no,8.91,0.06,129.6,0,1,no
28839,2160,2160,5.33,5.33,no,8.91,0.04,86.4,0,12,no
29271,1620,1620,19.73,19.73,no,8.91,0,0,0,0,no
30112,1620,1620,80,80,yes,8,0.45,729,0,56,no
30118,1620,1620,19.73,19.73,no,8.91,0,0,0,0,no
31077,1188,1188,5.33,5.33,no,8.91,0,0,0,16,yes
31190,1620,1620,10.13,10.13,no,8.91,0,0,0,0,no
31887,1620,1620,5.33,5.33,yes,8,0.43,696.6,0,6,no
33036,2160,2160,12.76,12.76,yes,10,0.28,604.8,0,14,no
328,1620,1620,10.13,10.13,no,8.91,0.07,113.4,0,15,no
924,1620,1620,19.73,19.73,yes,10,0.3,486,0,86,no
3890,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
3938,1620,1620,10.13,10.13,no,8.91,0.24,388.8,0,15,no
6235,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
9035,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,1,no
9055,1188,1188,9.6,9.6,yes,9,0.19,225.72,0,109,no
11073,1188,1188,5.33,5.33,no,8.91,0,0,0,0,no
13708,1620,1620,5.33,5.33,yes,8,0.56,907.2,1,95,no
17451,1620,1620,5.33,5.33,yes,10,0.27,437.4,0,15,no
17833,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
18158,1620,1620,19.73,19.73,no,8.91,0.48,777.6,0,36,no
18363,2160,2160,5.69,5.69,no,8.91,0,0,0,0,no
20947,1620,1620,10.13,10.13,no,8.91,0,0,0,267,no
21267,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
21785,324,324,5.33,5.33,no,2,0,0,0,0,yes
23033,1620,1620,10.13,10.13,yes,8,0.44,712.8,0,114,no
23449,1188,1188,27.29,27.29,yes,10,0.84,997.92,1,211,no
25141,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
25290,2160,2160,5.61,5.61,no,8.91,0,0,0,0,no
27892,2160,2160,5.33,5.33,no,8.91,0,0,0,240,yes
28044,1188,1188,5.33,5.33,yes,10,0.39,463.32,0,120,no
29676,324,324,12.76,12.76,no,8.91,0,0,0,72,yes
29697,1620,1620,10.13,10.13,no,8.91,0,0,0,0,no
29948,1620,1620,80,80,no,8.91,0.07,113.4,0,18,no
32084,1080,1080,10.81,10.81,no,8.91,0.97,1047.6,0,1,no
32686,1620,1620,10.13,10.13,yes,10,0.12,194.4,0,75,no
94,1188,1188,9.49,9.49,no,8.91,0.84,997.92,0,2,no
149,1620,1620,10.13,10.13,yes,10,0.99,1603.8,0,224,no
583,1188,1188,6.71,6.71,no,8.91,0,0,0,0,no
1477,1620,1620,5.33,5.33,no,8.91,0,0,0,33,yes
5582,1620,1620,5.33,5.33,no,8.91,0.01,16.2,0,8,no
6445,216,216,10.13,10.13,yes,7,0,0,0,0,yes
6671,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
6705,324,324,50.67,50.67,no,8.91,0,0,0,0,no
7145,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
8139,1080,1080,10.47,10.47,no,8.91,0.33,356.4,0,3,no
11587,2160,2160,6,6,no,8.91,0,0,0,0,no
14662,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
14802,2160,2160,25.59,25.59,no,8.91,0,0,0,0,yes
15974,2160,2160,6,6,yes,10,0.05,108,0,202,no
16770,1188,1188,5.33,5.33,no,8.91,0,0,0,0,yes
17879,2160,2160,5.61,5.61,no,8.91,0,0,0,10,no
18445,2160,2160,10.13,10.13,no,8.91,0,0,0,0,no
19336,2160,2160,10.81,10.81,no,8.91,0,0,0,288,no
19436,1620,1620,19.73,19.73,yes,10,0.6,972,0,290,no
19609,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
23882,1620,1620,19.73,19.73,no,8.91,0,0,0,0,no
24629,2160,2160,10.13,10.13,yes,10,0.09,194.4,0,241,no
25795,1620,1620,5.33,5.33,no,8.91,0.05,81,0,46,no
26731,1620,1620,19.73,19.73,yes,8,0.53,858.6,0,1,no
27783,1620,1620,5.33,5.33,no,8.91,0,0,0,137,yes
28321,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
28875,2160,2160,5.33,5.33,no,8.91,0,0,0,0,no
30534,1620,1620,5.33,5.33,no,8.91,0,0,0,59,yes
30900,1080,1080,9.49,9.49,no,8.91,0.79,853.2,0,3,no
32081,2160,2160,5.33,5.33,no,8.91,0,0,0,22,no
33051,2160,2160,10.47,10.47,no,8.91,0,0,0,13,yes
33060,1620,1620,10.81,10.81,no,8.91,0,0,0,98,yes
2605,2160,2160,10.13,10.13,no,8.91,0.33,712.8,0,183,no
5676,2160,2160,5.33,5.33,no,8.91,0.12,259.2,0,174,no
6002,1404,2808,8.41,16.83,yes,8,0,0,0,116,yes
8991,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
10823,1620,1620,7.99,7.99,no,8.91,0.01,16.2,0,123,no
12198,1620,1620,5.61,5.61,no,8.91,0,0,0,0,no
15864,1188,1188,10.13,10.13,no,8.91,0,0,0,1,no
18037,216,216,8,8,no,8.91,0,0,0,0,no
18247,648,648,6,6,no,8.91,0.05,32.4,0,1,no
18949,2160,2160,8,8,yes,10,0.05,108,0,216,no
20447,2160,2160,5.33,5.33,no,8.91,0.13,280.8,0,10,no
21548,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
21745,2160,2160,10.13,10.13,no,8.91,0,0,0,0,no
22246,1620,1620,8,8,no,8.91,0,0,0,0,no
22368,1188,1188,9.6,9.6,no,8.91,0.83,986.04,0,20,no
23282,1620,1620,10.13,10.13,no,8.91,0.04,64.8,0,121,no
23784,648,648,10.13,10.13,no,8.91,0,0,0,0,no
24443,2160,2160,5.33,5.33,no,8.91,0.19,410.4,0,68,no
32115,2160,2160,5.33,5.33,no,8.91,0,0,0,2,no
32647,2160,2160,10.81,10.81,yes,10,0.65,1404,0,263,no
33443,1620,1620,5.33,5.33,yes,10,0.92,1490.4,0,274,no
3073,1080,1080,5.33,5.33,no,8.91,0,0,0,212,no
3684,1620,1620,6.71,6.71,yes,10,0.14,226.8,0,37,no
4483,2160,2160,7.6,7.6,no,8.91,0,0,0,0,no
5595,2160,2160,10.13,10.13,no,8.91,0.79,1706.4,3,48,no
7537,1188,1188,8,8,no,8.91,0.04,47.52,0,92,no
7756,1188,1188,8.22,8.22,no,8.91,1,1188,0,66,no
9400,2160,2160,25.59,25.59,yes,10,0.48,1036.8,0,72,no
9521,324,324,5.33,5.33,yes,8.5,0,0,0,32,yes
10912,1620,1620,5.69,5.69,no,8.91,0.02,32.4,0,74,no
10922,1188,1188,12.76,12.76,yes,10,0.59,700.92,0,174,no
10937,1620,1620,10.13,10.13,yes,10,0.61,988.2,0,222,no
14318,1620,1620,5.33,5.33,no,9,0,0,0,176,yes
16350,1188,1188,12.76,12.76,no,8.91,0,0,0,0,no
16632,2160,2160,8,8,no,8.91,0,0,0,4,no
19682,2160,2160,5.33,5.33,no,8.91,0,0,0,179,yes
21496,1620,1620,10.13,10.13,no,8.91,0.02,32.4,0,205,no
22138,2160,2160,10.13,10.13,yes,10,0.2,432,0,117,no
23571,1188,1188,6,6,yes,10,0,0,0,151,yes
24378,1620,1620,10.13,10.13,no,8.91,0,0,0,0,yes
26565,2160,2160,10.13,10.13,no,8.91,0.04,86.4,0,136,no
28304,1620,1620,12.76,12.76,no,8.91,0.85,1377,1,36,no
28737,1620,1620,8.22,8.22,no,8.91,0.52,842.4,1,55,no
29619,2160,2160,8,8,no,8.91,0,0,0,0,no
31382,1620,1620,8,8,no,8.91,0.1,162,0,285,no
32821,2160,2160,10.81,10.81,no,8.91,0.29,626.4,1,23,no
867,1188,1188,8,8,no,8.91,0.09,106.92,0,99,no
1573,2160,2160,5.33,5.33,no,8.91,0,0,0,280,no
2239,2160,2160,10.13,10.13,no,8.91,0.81,1749.6,0,71,no
3010,1620,1620,10.13,10.13,yes,10,0.99,1603.8,0,83,no
3772,1620,1620,7.99,7.99,no,8.91,0.34,550.8,0,233,no
7691,1188,1188,5.33,5.33,no,8.91,0,0,0,73,no
12799,1620,1620,5.33,5.33,yes,10,0.96,1555.2,0,265,no
13447,1620,1620,9.6,9.6,yes,7,0.59,955.8,0,8,no
13604,2160,2160,7.6,7.6,no,8.91,0.68,1468.8,0,13,no
13814,1620,1620,10.13,10.13,yes,10,0.41,664.2,0,32,no
16703,1188,1188,32.9,32.9,no,8.91,0.07,83.16,0,9,no
25585,1890,3780,5.33,10.67,no,10,0,0,0,128,yes
26652,2160,2160,9.49,9.49,no,8.91,0.02,43.2,0,0,no
27612,1620,1620,10.13,10.13,yes,10,0.33,534.6,0,254,no
27727,1188,1188,10.47,10.47,no,8.91,0.67,795.96,0,148,no
28342,1620,1620,8,8,yes,8,0,0,1,273,yes
28927,1476,4428,5.33,16,yes,7,0,0,0,21,yes
29065,1188,1188,5.33,5.33,no,8.91,0.06,71.28,0,258,no
29767,1188,1188,5.33,5.33,no,8.91,0,0,0,254,yes
30722,2160,2160,7.6,7.6,no,8.91,0.16,345.6,0,11,no
32698,2160,2160,5.33,5.33,no,8.91,0,0,0,6,no
6403,2160,2160,10.13,10.13,no,8.91,0.26,561.6,0,39,no
8181,2160,2160,10.13,10.13,no,8.91,0.26,561.6,0,4,no
9202,1080,1080,8,8,no,8.91,0.18,194.4,0,80,no
12104,2160,2160,5.33,5.33,no,8.91,0.15,324,0,39,no
19950,648,648,10.81,10.81,no,8.91,0.65,421.2,0,28,no
20459,2160,2160,8,8,no,8.91,0,0,0,78,no
22728,1620,1620,10.13,10.13,yes,9,0.99,1603.8,2,115,no
22843,648,648,50.67,50.67,no,8.91,0.21,136.08,0,63,no
25035,2160,2160,5.93,5.93,no,8.91,0.04,86.4,0,66,no
25713,2160,2160,12.76,12.76,no,8.91,0,0,0,251,no
25909,1188,1188,10.07,10.07,no,8.91,0,0,0,117,no
27434,1620,1620,5.33,5.33,no,8.91,0.02,32.4,0,2,no
30648,2160,2160,8,8,no,8.91,0,0,0,16,no
30937,2160,2160,8,8,no,8.91,0.02,43.2,0,111,no
1762,2160,2160,8,8,no,8.91,0.12,259.2,0,240,no
6347,1620,1620,5.33,5.33,no,8.91,0.38,615.6,0,28,no
8557,2160,2160,10.13,10.13,no,8.91,0.02,43.2,0,219,no
11566,2160,2160,10.13,10.13,yes,8,0.25,540,0,272,no
12367,1080,1080,5.33,5.33,no,8.91,0.75,810,0,56,no
14207,1620,1620,8,8,no,8.91,0.07,113.4,0,79,no
14472,1620,1620,10.13,10.13,yes,9,0.12,194.4,0,2,no
15174,1620,1620,10.13,10.13,no,8.91,0.04,64.8,0,20,no
18898,324,324,5.33,5.33,no,8.91,1,324,0,21,no
24124,1476,4428,8,24,no,8,0,0,0,219,yes
25451,1620,1620,7.99,7.99,no,8.91,0,0,0,129,no
26004,2160,2160,10.13,10.13,yes,10,0.72,1555.2,1,9,no
26914,1620,1620,10.13,10.13,no,8.91,0,0,0,211,no
28293,2160,2160,8.36,8.36,no,8.91,0,0,0,3,no
28320,2160,2160,10.13,10.13,no,8.91,0,0,0,57,yes
28379,1620,1620,5.33,5.33,no,8.91,0.02,32.4,0,31,no
29136,1620,1620,9.6,9.6,no,8.91,0,0,0,50,yes
29182,1188,1188,8,8,no,8.91,0.02,23.76,0,145,no
29711,1080,1080,8,8,no,8.91,0.16,172.8,0,9,no
30568,1620,1620,10.13,10.13,yes,10,0.5,810,0,239,no
31724,1620,1620,5.33,5.33,no,8.91,0,0,0,187,yes
32662,1620,1620,10.47,10.47,no,8.91,0.05,81,0,15,no
33247,2160,2160,25.59,25.59,no,8.91,0.65,1404,1,274,no
1365,648,648,10.47,10.47,no,8.91,0.16,103.68,0,14,no
3942,1890,3780,5.33,10.67,no,8.91,0,0,0,5,yes
5727,1620,1620,10.13,10.13,no,8.91,0.15,243,0,0,no
8603,1890,3780,6.71,13.43,no,8.91,0,0,0,181,yes
9942,1242,2484,16.8,33.59,yes,10,0,0,0,281,yes
10014,1620,1620,10.13,10.13,no,8.91,0,0,0,8,no
11094,1620,1620,5.33,5.33,no,8.91,0.19,307.8,0,47,no
13445,1620,1620,10.13,10.13,no,8.91,0.09,145.8,0,108,no
13727,1188,1188,10.13,10.13,no,8.91,0,0,0,112,no
17155,2160,2160,10.47,10.47,no,8.91,0.06,129.6,0,137,no
18267,1620,1620,10.47,10.47,no,9,0,0,0,5,yes
19087,2160,2160,5.69,5.69,no,8.91,0,0,0,114,yes
19892,1620,1620,19.73,19.73,no,8.91,0.03,48.6,0,209,no
20240,1080,1080,6.71,6.71,no,8.91,0,0,0,209,no
21856,2160,2160,5.57,5.57,no,8.91,0,0,0,274,no
23661,2160,2160,10.13,10.13,no,8.91,0,0,0,226,yes
25973,648,648,5.33,5.33,no,8.91,0,0,0,5,yes
27931,1620,1620,9.6,9.6,yes,9,0.98,1587.6,0,4,no
32916,1620,1620,5.33,5.33,no,8.91,0.22,356.4,0,287,no
498,2160,2160,8,8,no,8.91,0.21,453.6,0,15,no
1822,1188,1188,8,8,no,8.91,0,0,0,1,no
2560,1620,1620,5.33,5.33,no,8.91,0,0,0,108,yes
3955,2160,2160,8,8,no,8.91,0.36,777.6,0,40,no
4251,1188,1188,10.07,10.07,no,8.91,0.07,83.16,0,17,no
4844,1620,1620,8,8,yes,9,0,0,0,275,yes
4894,1188,1188,5.33,5.33,no,8.91,0,0,0,246,no
5719,1188,1188,7.54,7.54,no,8.91,0.5,594,1,132,no
5949,1620,1620,8,8,yes,10,0.99,1603.8,6,10,no
7693,2160,2160,8,8,yes,7,0.27,583.2,0,89,no
7920,2160,2160,8,8,no,8.91,0.84,1814.4,0,280,no
9084,540,540,10.13,10.13,no,8.91,0,0,0,34,no
9626,1188,1188,8,8,no,8.91,0,0,0,250,yes
10967,1620,1620,8.53,8.53,yes,9.5,0,0,0,21,yes
12586,2160,2160,8,8,no,8.91,0.04,86.4,0,19,no
14682,1188,1188,8,8,no,8.91,0.16,190.08,0,16,no
16805,2160,2160,5.33,5.33,no,8.91,0.14,302.4,0,1,no
17356,2160,2160,8.53,8.53,yes,8,0.75,1620,1,105,no
17812,1080,1080,8,8,yes,9,0,0,0,82,yes
18349,1080,1080,5.33,5.33,yes,10,0.62,669.6,0,282,no
18504,2160,2160,8,8,no,8.91,0.02,43.2,0,0,no
20282,1620,1620,8,8,no,8.91,0.35,567,0,144,no
23586,1656,4968,7.51,22.54,no,8.91,0,0,0,175,yes
25297,2160,2160,5.33,5.33,no,8.91,0.31,669.6,0,35,no
26814,1620,1620,8,8,no,8.91,0.2,324,0,218,no
27440,1620,1620,8,8,no,8.91,0,0,0,153,no
27825,1620,1620,8,8,no,8.91,0.13,210.6,0,77,no
28307,1620,1620,5.33,5.33,no,8.91,0.23,372.6,0,99,no
28940,1620,1620,5.33,5.33,no,8.91,0.04,64.8,0,1,no
29579,2160,2160,8,8,no,8.91,0,0,0,29,no
30709,216,216,10.07,10.07,yes,7,0,0,0,0,no
32134,2160,2160,6.71,6.71,no,8.91,0.32,691.2,0,37,no
150,1188,1188,32.9,32.9,yes,10,0.09,106.92,0,4,no
366,648,648,5.33,5.33,yes,10,0,0,0,0,yes
797,2160,2160,5.33,5.33,yes,9,0.04,86.4,0,0,no
2315,1620,1620,80,80,yes,10,0.37,599.4,0,94,no
2714,1620,1620,8,8,no,8.91,0.13,210.6,0,49,no
3119,1620,1620,7.6,7.6,yes,8,0.73,1182.6,0,261,no
4206,2160,2160,7.51,7.51,no,8.91,0,0,0,19,no
4339,2160,2160,8,8,no,8.91,0,0,0,28,yes
4522,2160,2160,8,8,no,8.91,0,0,0,72,yes
4933,1620,1620,6.71,6.71,no,8.91,0.38,615.6,0,43,no
5327,216,216,10.07,10.07,yes,10,0,0,0,0,no
5779,2160,2160,8,8,no,8.91,0.02,43.2,0,39,no
6363,648,648,5.33,5.33,yes,8,1,648,0,105,no
6758,2160,2160,8,8,no,8.91,0,0,0,191,no
7368,2160,2160,8,8,no,8.91,0.47,1015.2,0,254,no
7474,1674,3348,6.64,13.28,no,8.91,0,0,0,16,yes
10810,1620,1620,7.99,7.99,no,8.91,0.27,437.4,0,32,no
10868,1620,1620,7.99,7.99,no,8.91,0.01,16.2,0,3,no
12342,1620,1620,8,8,no,8.91,0.26,421.2,0,29,no
13155,1404,2808,5.02,10.05,no,8.91,0,0,0,21,yes
13180,2160,2160,8.53,8.53,no,8.91,0.22,475.2,0,2,no
13614,1674,3348,8.53,17.06,yes,9,0,0,0,143,yes
14443,324,324,8,8,yes,10,0,0,0,0,no
14877,1620,1620,5.93,5.93,no,8.91,0.05,81,0,266,no
16091,1620,1620,5.33,5.33,no,8.91,0,0,0,30,no
16254,1620,1620,8,8,yes,4,0.49,793.8,0,203,no
16928,1404,2808,6.67,13.33,yes,10,0,0,0,178,yes
17522,1620,1620,8,8,yes,9,0.99,1603.8,2,53,no
17842,324,324,7.99,7.99,yes,10,0,0,0,0,no
18402,1620,1620,5.33,5.33,no,8.91,0.21,340.2,0,13,no
20030,2160,2160,8,8,no,8.91,0,0,0,72,yes
20461,2160,2160,8,8,no,8.91,0,0,0,163,no
21730,1620,1620,8,8,no,8.91,0.07,113.4,0,0,no
21808,2160,2160,6.71,6.71,yes,10,0.07,151.2,0,68,no
22209,1620,1620,5.33,5.33,no,8.91,0.02,32.4,0,2,no
22744,1188,1188,8,8,no,8.91,0.06,71.28,0,0,no
24407,2160,2160,8,8,no,8.91,0.26,561.6,0,22,no
28123,1188,1188,7.99,7.99,no,8.91,0,0,0,16,no
28530,2160,2160,5.33,5.33,yes,10,1,2160,2,253,no
29058,2160,2160,5.69,5.69,no,8.91,0.24,518.4,0,91,no
29347,1620,1620,8,8,no,8.91,0.02,32.4,0,24,no
29478,1620,1620,10.07,10.07,yes,8,0.19,307.8,0,21,no
29932,1224,3672,6.22,18.67,no,8.91,0,0,0,57,yes
31584,1620,1620,7.6,7.6,yes,10,0,0,1,46,yes
31606,2160,2160,5.33,5.33,no,8.91,0,0,0,40,no
32000,1188,1188,8,8,yes,7,0.11,130.68,0,224,no
384,2160,2160,8,8,no,8.91,0.03,64.8,0,136,no
1092,2160,2160,5.69,5.69,no,8.91,0,0,0,17,no
3943,1620,1620,8,8,no,8.91,0.07,113.4,0,3,no
4111,2160,2160,10.07,10.07,no,8.91,0.01,21.6,0,39,no
5336,1620,1620,8,8,yes,8,0.68,1101.6,0,0,no
6143,324,324,8,8,yes,10,1,324,2,14,no
6807,2160,2160,8,8,no,8.91,0.06,129.6,0,61,no
7526,1188,1188,5.33,5.33,no,8.91,0.06,71.28,0,31,no
8065,1674,3348,6.67,13.33,no,8.91,0,0,0,195,yes
8412,1188,1188,8,8,no,8.91,0,0,0,121,no
8826,2160,2160,5.33,5.33,no,8.91,0.5,1080,0,11,no
8979,1620,1620,5.33,5.33,no,8.91,0.26,421.2,0,89,no
9928,2160,2160,7.51,7.51,no,8.91,0.9,1944,0,28,no
12165,1620,1620,8,8,yes,9,0.45,729,0,283,no
12926,1620,1620,7.6,7.6,yes,10,0.99,1603.8,0,160,no
14253,1080,1080,7.99,7.99,no,8.91,0,0,0,2,no
14364,1134,2268,6.64,13.28,no,8.91,0,0,0,71,yes
15406,2160,2160,8,8,no,8.91,0.27,583.2,0,207,no
15997,1404,2808,5.33,10.67,no,8.91,0,0,0,16,yes
19103,2160,2160,5.33,5.33,yes,9,0.81,1749.6,1,212,no
19968,2160,2160,5.86,5.86,yes,10,0.25,540,0,275,no
20679,1620,1620,8,8,yes,10,0.56,907.2,1,280,no
21769,2160,2160,8,8,no,8.91,0.14,302.4,0,175,no
22336,2160,2160,8,8,yes,10,0.29,626.4,0,4,no
22876,2160,2160,8,8,no,8.91,0.04,86.4,0,10,no
24604,1188,1188,5.33,5.33,no,8.91,0.12,142.56,0,13,no
24914,2160,2160,8,8,no,8.91,0.33,712.8,0,96,no
24923,2160,2160,8,8,no,8.91,0.01,21.6,0,148,no
25571,2160,2160,8,8,yes,7,0.17,367.2,0,5,no
25714,2160,2160,5.33,5.33,no,8.91,0,0,0,73,yes
25764,2160,2160,5.33,5.33,no,8.91,0,0,0,43,no
25951,1620,1620,8,8,no,8.91,0,0,0,275,no
28136,1080,1080,8,8,no,8.91,0,0,0,47,no
28335,1620,1620,7.51,7.51,no,8.91,0.03,48.6,0,0,no
30261,2160,2160,8,8,no,8.91,0.11,237.6,0,265,no
31183,1620,1620,7.99,7.99,yes,10,0,0,0,5,yes
32470,1188,1188,8.53,8.53,no,8.91,0,0,0,60,no
32831,2160,2160,5.61,5.61,no,8.91,0,0,0,4,no
614,1620,1620,8,8,no,8.91,0.35,567,0,281,no
1361,2160,2160,5.33,5.33,no,8.91,0.45,972,0,7,no
2154,1188,1188,8,8,yes,10,1,1188,3,202,no
3339,1620,1620,5.33,5.33,no,8.91,0.28,453.6,0,3,no
4786,324,324,8,8,yes,8,0,0,0,0,no
5353,2160,2160,8,8,yes,10,0.07,151.2,0,17,no
6514,2160,2160,5.33,5.33,no,8.91,0.2,432,0,254,no
8687,2160,2160,8,8,no,8.91,0.43,928.8,0,207,no
9902,1620,1620,8,8,no,8.91,0.08,129.6,0,6,no
10407,2160,2160,5.69,5.69,no,8.91,0.12,259.2,0,6,no
10895,1188,1188,26.13,26.13,yes,3,0,0,0,0,no
11391,324,324,8,8,no,8.91,0,0,0,21,yes
11531,2160,2160,7.51,7.51,no,8.91,0,0,0,162,no
12137,1620,1620,8,8,no,8.91,0,0,0,52,yes
12279,1188,1188,8.22,8.22,no,8.91,0,0,0,0,yes
12572,324,324,6,6,yes,10,1,324,0,32,no
12787,1188,1188,7.51,7.51,yes,10,0.58,689.04,0,41,no
12955,1188,1188,8,8,no,8.91,0,0,0,240,yes
13547,1620,1620,8,8,yes,10,0.74,1198.8,1,238,no
13641,1188,1188,6,6,no,8.91,1,1188,0,151,no
13897,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,170,no
14047,1890,3780,8,16,no,8.91,0,0,0,167,yes
14706,1188,1188,8,8,no,8.91,0.07,83.16,0,137,no
14920,1188,1188,8,8,no,8.91,0.62,736.56,1,79,no
14993,1188,1188,7.6,7.6,no,8.91,0.03,35.64,0,2,no
16604,648,648,4.48,4.48,no,8.91,0,0,0,5,no
16692,1620,1620,5.33,5.33,no,8.91,0.01,16.2,0,1,no
19209,1620,1620,5.33,5.33,yes,10,0.22,356.4,0,12,no
19480,1620,1620,8,8,no,8.91,0.01,16.2,0,47,no
19582,1620,1620,5.33,5.33,yes,9,0.34,550.8,0,67,no
19612,1620,1620,5.33,5.33,no,8.91,0,0,0,12,no
19829,1188,1188,8,8,no,8.91,0,0,0,112,no
20337,1620,1620,8,8,no,8.91,0.01,16.2,0,0,no
21293,1620,1620,8,8,no,8.91,0.01,16.2,0,0,no
24716,1620,1620,7.99,7.99,no,8.91,0,0,0,14,no
24956,2160,2160,8.53,8.53,no,8.91,0.15,324,0,3,no
25766,2160,2160,8,8,no,8.91,0.45,972,0,253,no
27079,1620,1620,10.07,10.07,yes,10,0.17,275.4,0,191,no
27268,1620,1620,8,8,no,8.91,0.84,1360.8,1,109,no
27798,1620,1620,5.33,5.33,no,8.91,0.23,372.6,1,220,no
28729,2160,2160,8.53,8.53,no,8.91,0,0,0,1,yes
29345,648,648,7.99,7.99,yes,7,0.31,200.88,0,208,no
29572,1620,1620,8,8,no,8.91,0,0,0,81,yes
29906,2160,2160,8,8,no,8.91,0.45,972,0,38,no
30532,2160,2160,5.33,5.33,yes,10,0.29,626.4,0,236,no
32334,1620,1620,5.33,5.33,no,8.91,0.02,32.4,0,193,no
32481,2160,2160,8,8,no,8.91,0.72,1555.2,0,271,no
32858,1332,3996,6.22,18.65,no,8.91,0,0,0,257,yes
33432,2160,2160,8,8,no,8.91,0.2,432,0,243,no
122,1188,1188,25.6,25.6,yes,7,0.5,594,0,273,no
1284,1188,1188,8.53,8.53,no,8.91,0,0,0,14,yes
3701,324,324,8,8,no,8.91,0,0,0,4,no
4228,1620,1620,5.93,5.93,no,8.91,0.02,32.4,0,0,no
6337,1188,1188,8,8,no,8.91,0,0,0,258,no
6997,1620,1620,8,8,yes,10,0.76,1231.2,0,248,no
7238,1620,1620,8,8,no,8.91,0,0,0,4,no
10180,2160,2160,8,8,no,8.91,0.22,475.2,0,19,no
12400,1620,1620,5.93,5.93,yes,10,1,1620,2,256,no
19287,2160,2160,5.69,5.69,no,8.91,0.13,280.8,0,5,no
21159,1188,1188,8,8,yes,10,1,1188,0,160,no
25760,1188,1188,8,8,no,8.91,0,0,0,33,yes
27914,1188,1188,8,8,no,8.91,0.13,154.44,0,252,no
28306,1188,1188,8,8,no,8.91,0,0,0,242,yes
30786,1188,1188,8,8,no,8.91,0.02,23.76,0,13,no
31031,2160,2160,8.53,8.53,no,8.91,0,0,0,155,no
31541,2160,2160,5.69,5.69,no,8.91,0.33,712.8,0,184,no
32593,648,648,5.33,5.33,no,8.91,0.21,136.08,0,61,no
843,1620,1620,5.33,5.33,no,8.91,0,0,0,65,yes
3524,1620,1620,8,8,no,8.91,0.9,1458,0,44,no
15557,1188,1188,26.13,26.13,yes,9,0,0,0,246,yes
15678,1620,1620,5.33,5.33,no,8.91,0,0,0,40,no
18294,1620,1620,8,8,no,8.91,0,0,0,134,no
20155,2160,2160,5.69,5.69,no,8.91,0.15,324,0,233,no
29749,2160,2160,8,8,no,8.91,0.12,259.2,0,14,no
32743,1620,1620,8,8,no,8.91,0,0,0,79,yes
32828,2160,2160,25.6,25.6,no,8.91,0,0,0,200,no
2017,2160,2160,8,8,no,8.91,0.01,21.6,0,101,no
3880,1620,1620,5.33,5.33,no,8.91,0,0,0,0,no
3990,216,216,8,8,no,8.91,0,0,0,0,no
4660,324,324,8,8,yes,9,0,0,0,0,no
6306,1620,1620,8.22,8.22,no,8.91,0.58,939.6,0,16,no
6945,648,648,8.53,8.53,no,8.91,0,0,0,101,no
